kind,judge_id,judge_name,corps_key,corps_name,caption,division,n,mean_residual,raw_mean_residual,shrinkage_mean_residual,se,ci95_low,ci95_high,mean_abs_residual,positive_pct,z,seasons
judge_corps_caption,a-dunn-1,Al Dunn,001j000000iwx91aad,Carolina Crown,MP,World Class,16,-0.1907,0.002,-0.1272,0.2575,-0.6954,0.3139,0.5368,0.6875,-0.7409,"2014,2015,2016,2017"
judge_corps_caption,j-queen-1,Jeff Queen,001j000000i6lenaa3,Madison Scouts,MP,World Class,6,-0.2969,-1.2908,-0.1272,0.9903,-2.2378,1.6441,1.8219,0.6667,-0.2998,"2015,2016,2017,2018"
judge_corps_caption,m-davis-1,Mike Davis,001j0000012tpxmaa2,Shadow,MP,Open Class,6,-0.296,0.2983,-0.1269,0.5024,-1.2807,0.6887,0.9525,0.5,-0.5892,"2016,2017,2018"
judge_corps_caption,b-crisp-1,Bryan Crisp,001j000000iwwsqaal,Blue Stars,MB,World Class,11,0.2191,0.2599,0.1269,0.3162,-0.4006,0.8388,0.7207,0.9091,0.6931,"2019,2022,2023,2024,2025"
judge_corps_caption,w-dillon-1,Wayne Dillon,001j000000i6kfgaan,The Cadets,GE2,World Class,17,-0.1865,-0.1771,-0.1268,0.2548,-0.6859,0.3128,0.4993,0.6471,-0.732,"2013,2014,2015,2018,2019,2022"
judge_corps_caption,c-rothe-1,Caleb Rothe,001j000000h3xrnaav,Phantom Regiment,MP,World Class,9,0.2393,0.0614,0.1267,0.165,-0.0841,0.5627,0.4717,0.6667,1.4504,"2013,2014,2015,2017"
judge_corps_caption,j-ausdemore-1,Jeff Ausdemore,001j000000iwxadaa1,Spirit of Atlanta,MP,World Class,11,-0.2189,-0.354,-0.1267,0.2409,-0.691,0.2532,0.6303,0.4545,-0.9088,"2015,2016,2017,2018,2019"
judge_corps_caption,f-morris-1,Frank Morris,001j000000iwwsoaal,Blue Knights,GE1,World Class,8,0.2532,0.5697,0.1266,0.2259,-0.1895,0.6959,0.4479,0.75,1.121,"2013,2015,2016"
judge_corps_caption,j-kennedy-1,Jay Kennedy,001j000000iwxa6aal,Oregon Crusaders,MA,World Class,10,0.2278,0.5526,0.1266,0.21,-0.1838,0.6395,0.4672,0.6,1.0848,"2013,2014,2015,2017,2018"
judge_corps_caption,m-thompson-1,Michael Thompson,001j000000iwxa3aal,Mandarins,VP,World Class,8,0.2531,0.6616,0.1265,0.1556,-0.052,0.5581,0.3265,0.5,1.626,"2013,2014,2017,2019,2022"
judge_corps_caption,t-hall-1,Troy Hall,001j000000iwwsoaal,Blue Knights,MP,World Class,9,0.239,0.7683,0.1265,0.198,-0.1491,0.6271,0.4465,0.5556,1.2072,"2015,2016,2018,2019,2022,2023"
judge_corps_caption,w-chumley-1,William Chumley,001j000000iwx93aad,Seattle Cascades,VA,World Class,14,-0.1985,-0.1307,-0.1263,0.3101,-0.8062,0.4092,0.8492,0.5,-0.6403,"2013,2016,2017,2018,2019,2023,2024,2025"
judge_corps_caption,m-mullinix-1,Max Mullinix,001j000000i6i9saav,Blue Devils,MP,World Class,5,0.3283,0.4639,0.1263,0.1433,0.0474,0.6093,0.3528,0.8,2.2907,"2014,2015,2017"
judge_corps_caption,t-fox-1,Todd Fox,001j000000iwxa7aal,Pacific Crest,MP,World Class,8,-0.2523,0.1338,-0.1262,0.2059,-0.6559,0.1512,0.4568,0.25,-1.2255,"2013,2014,2016,2022"
judge_corps_caption,m-tarr-1,Mike Tarr,001j000000h3xrnaav,Phantom Regiment,GE1,World Class,5,-0.328,-0.9697,-0.1262,0.7657,-1.8288,1.1728,1.0744,0.6,-0.4283,"2023,2024,2025"
judge_corps_caption,s-page-1,Steven Page,001j000000h3xwcaav,Santa Clara Vanguard,MB,World Class,22,0.172,0.3645,0.1261,0.0793,0.0165,0.3275,0.3301,0.6818,2.1674,"2014,2015,2016,2017,2018,2022,2024,2025"
judge_corps_caption,j-wilson-1,Jeff Wilson,001j000000iwx9paad,Gold,MP,Open Class,12,-0.2101,-0.1102,-0.1261,0.4879,-1.1664,0.7462,1.1486,0.75,-0.4306,"2017,2018,2019,2023,2024,2025"
judge_corps_caption,p-furnari-1,Peter Furnari,001j000000iwx91aad,Carolina Crown,MP,World Class,10,0.2268,0.427,0.126,0.1056,0.0198,0.4338,0.325,0.8,2.1479,"2013,2014,2017,2018,2019,2024"
judge_corps_caption,j-orefice-1,Juno Orefice,001j000000iwwsqaal,Blue Stars,VA,World Class,9,0.2379,0.4474,0.1259,0.2907,-0.3319,0.8077,0.6948,0.5556,0.8184,"2013,2015,2016,2017,2018,2022"
judge_corps_caption,d-davis-1,Darrin Davis,001j000000iwwsraal,Bluecoats,MA,World Class,15,0.1931,0.1957,0.1259,0.1031,-0.009,0.3951,0.3795,0.8667,1.8727,"2014,2018,2019,2023,2024,2025"
judge_corps_caption,m-gray-1,Michael Gray,001j000000iwx93aad,Seattle Cascades,GE1,World Class,8,0.2519,0.359,0.1259,0.1505,-0.0432,0.547,0.4319,0.625,1.6731,"2016,2017,2018,2019"
judge_corps_caption,j-webb-1,Jay Webb,001j000000iwxadaa1,Spirit of Atlanta,GE2,World Class,8,0.2516,0.0797,0.1258,0.2261,-0.1916,0.6948,0.5325,0.75,1.1127,"2013,2014,2015,2018,2019"
judge_corps_caption,t-fox-1,Todd Fox,001j000000iwx9aaat,Crossmen,MP,World Class,10,-0.2264,0.131,-0.1258,0.1868,-0.5925,0.1398,0.4092,0.3,-1.2117,"2013,2016,2022,2023"
judge_corps_caption,w-chumley-1,William Chumley,001j000000iwxafaa1,The Cavaliers,VP,World Class,14,-0.1977,-0.2838,-0.1258,0.4278,-1.0362,0.6407,1.028,0.7143,-0.4622,"2014,2017,2018,2019,2022,2023"
judge_corps_caption,c-rapacki-1,Chris Rapacki,001j000000iwx99aad,Columbians,MP,Open Class,5,0.327,0.6879,0.1258,0.3814,-0.4207,1.0746,0.7461,0.6,0.8572,"2023,2025"
judge_corps_caption,g-oliviero-1,George Oliviero,001j000000iwxa7aal,Pacific Crest,VA,World Class,14,-0.1972,-0.2771,-0.1255,0.4434,-1.0662,0.6718,1.0896,0.7143,-0.4447,"2013,2014,2015,2016,2018,2022,2023,2024,2025"
judge_corps_caption,c-moss-1,Chris Moss,001j000000iwx91aad,Carolina Crown,VA,World Class,5,0.3264,0.4528,0.1255,0.1254,0.0805,0.5723,0.3328,0.8,2.6018,"2013,2017,2022"
judge_corps_caption,c-phillips-1,Chester Phillips,001j000000iwxadaa1,Spirit of Atlanta,GE2,World Class,6,0.2928,0.5195,0.1255,0.1054,0.0863,0.4994,0.3016,0.8333,2.7794,"2015,2018,2024,2025"
judge_corps_caption,d-bryan-1,Dan Bryan,001j000000h3xrnaav,Phantom Regiment,MP,World Class,7,-0.2686,-0.6696,-0.1254,0.7786,-1.7946,1.2574,1.4297,0.7143,-0.345,"2013,2017,2018"
judge_corps_caption,g-fugett-1,Glenn Fugett,001j000000iwx97aad,Colt Cadets,GE2,Open Class,11,0.2163,-0.4016,0.1252,0.3634,-0.4959,0.9285,0.9877,0.6364,0.5953,"2014,2015,2016,2018,2023,2024,2025"
judge_corps_caption,j-davila-1,Julie Davila,001j000000iwx93aad,Seattle Cascades,MA,World Class,5,0.3254,0.1459,0.1252,0.4196,-0.4971,1.1479,0.8103,0.8,0.7755,"2016,2018,2019,2023,2025"
judge_corps_caption,d-bryan-1,Dan Bryan,001j000000iwxa0aal,Legends,MP,Open Class,6,0.2918,0.7505,0.1251,0.1886,-0.0778,0.6615,0.4247,0.8333,1.5475,"2013,2016,2018"
judge_corps_caption,w-chumley-1,William Chumley,001j000000iwxa3aal,Mandarins,VP,World Class,9,-0.236,-0.2664,-0.125,0.53,-1.2749,0.8028,1.1787,0.6667,-0.4453,"2014,2017,2018,2019,2023,2024,2025"
judge_corps_caption,c-romanowski-1,Chris Romanowski,001j000000h3xrnaav,Phantom Regiment,MA,World Class,11,0.2159,0.3544,0.125,0.1092,0.0019,0.4299,0.3216,0.8182,1.977,"2018,2019,2023,2024,2025"
judge_corps_caption,r-greenwell-1,Randy Greenwell,001j000000iwxakaa1,Vanguard Cadets,MA,Open Class,6,0.2912,0.5357,0.1248,0.1597,-0.0218,0.6043,0.325,0.8333,1.8235,"2013,2015,2016,2018,2022"
judge_corps_caption,r-solomon-1,Robert Solomon,001j000000iwwsoaal,Blue Knights,CG,World Class,21,-0.1722,-0.0459,-0.1247,0.2713,-0.704,0.3597,0.6023,0.619,-0.6345,"2013,2014,2015,2016,2017,2018,2019,2022,2023,2024"
judge_corps_caption,d-davis-1,Darrin Davis,001j000000iwxa3aal,Mandarins,GE2,World Class,15,-0.1912,-0.2923,-0.1247,0.315,-0.8086,0.4262,0.6089,0.6,-0.6069,"2013,2014,2015,2016,2017,2023,2024"
judge_corps_caption,g-boulden-1,George Boulden,001j000000iwxadaa1,Spirit of Atlanta,MB,World Class,6,-0.2909,0.0187,-0.1247,0.2393,-0.76,0.1781,0.3581,0.1667,-1.2158,"2013,2015,2016"
judge_corps_caption,d-davis-1,Darrin Davis,001j000000i6kfgaan,The Cadets,MA,World Class,11,0.2154,0.214,0.1247,0.1109,-0.002,0.4327,0.3485,0.7273,1.9422,"2014,2015,2017,2018,2019,2023"
judge_corps_caption,r-greenwell-1,Randy Greenwell,001j000000iwxaeaa1,The Academy,MA,World Class,7,0.2671,0.3088,0.1247,0.2859,-0.2932,0.8275,0.6402,0.7143,0.9344,"2015,2016,2019,2022"
judge_corps_caption,d-torchia-1,Debbie Torchia,001j000000iwx98aad,Colts,VA,World Class,17,0.1831,0.2717,0.1245,0.14,-0.0913,0.4576,0.5252,0.7059,1.3079,"2013,2014,2015,2016,2017,2019,2022,2023,2024,2025"
judge_corps_caption,r-rodriguez-1,Rick Rodriguez,001j000000h3xwcaav,Santa Clara Vanguard,MP,World Class,6,0.2896,0.3316,0.1241,0.2863,-0.2716,0.8507,0.5237,0.6667,1.0113,2014
judge_corps_caption,r-rios-1,Ronnie Rios,001j000000iwxaeaa1,The Academy,MB,World Class,8,0.2481,0.689,0.124,0.0994,0.0533,0.4428,0.279,0.75,2.4966,"2014,2015,2016,2022,2023"
judge_corps_caption,c-raichle-1,Chris Raichle,001j000000iwxaeaa1,The Academy,CG,World Class,6,0.2894,0.5255,0.124,0.1115,0.0709,0.508,0.3155,0.8333,2.5957,"2016,2017,2018,2024"
judge_corps_caption,b-fabrizio-1,Beth Fabrizio,001j000000iwxajaa1,Troopers,MB,World Class,8,-0.2479,-0.175,-0.124,0.6669,-1.555,1.0592,1.4795,0.625,-0.3717,"2017,2018,2022,2023,2024"
judge_corps_caption,c-dillon-1,Christine Dillon,001j000000iwxa5aal,Music City,CG,Open Class,13,0.2001,0.6722,0.1239,0.1582,-0.11,0.5102,0.4624,0.7692,1.2647,"2013,2014,2015,2016,2018,2019,2023"
judge_corps_caption,d-carbone-1,Dave Carbone,001j000000iwx9saad,Guardians,GE2,Open Class,5,0.3221,0.3091,0.1239,0.4234,-0.5077,1.1519,0.7489,0.8,0.7607,"2015,2023"
judge_corps_caption,n-jones-1,Nola Jones,001j000000iwwsraal,Bluecoats,GE2,World Class,28,0.1591,0.0569,0.1238,0.1643,-0.1628,0.4811,0.4809,0.8571,0.9689,"2013,2014,2015,2016,2017,2018,2019,2022,2023,2024,2025"
judge_corps_caption,m-czapinksi-1,Marie Czapinksi,001j000000i6i9saav,Blue Devils,GE1,World Class,11,-0.2136,-0.7558,-0.1237,0.7204,-1.6256,1.1984,1.6152,0.8182,-0.2965,"2013,2014,2015"
judge_corps_caption,t-slaughter-1,Tom Slaughter,001j000000iwwsraal,Bluecoats,VA,World Class,8,0.2471,0.6085,0.1236,0.1073,0.0368,0.4575,0.2986,0.75,2.3028,"2022,2023,2025"
judge_corps_caption,m-mcgahey-1,Mark McGahey,001j000000iwxa7aal,Pacific Crest,GE2,World Class,11,-0.2134,-0.265,-0.1235,0.3962,-0.9898,0.5631,0.9633,0.5455,-0.5387,"2014,2017,2019,2023"
judge_corps_caption,r-overvliet-1,Robby Overvliet,001j000000iwwspaal,Blue Saints,VP,Open Class,5,-0.3211,-0.2887,-0.1235,0.5289,-1.3578,0.7155,0.7811,0.6,-0.6072,"2014,2015"
judge_corps_caption,j-harper-1,Jeff Harper,001j000000i6lenaa3,Madison Scouts,MA,World Class,7,-0.2647,-0.4138,-0.1235,0.6627,-1.5636,1.0342,1.0213,0.5714,-0.3994,"2015,2016,2023,2024,2025"
judge_corps_caption,b-crisp-1,Bryan Crisp,001j000000iwwsoaal,Blue Knights,MB,World Class,7,0.2647,0.3139,0.1235,0.1662,-0.061,0.5904,0.3949,0.7143,1.5931,"2018,2019,2023,2024,2025"
judge_corps_caption,c-rapacki-1,Chris Rapacki,001j000000iwxadaa1,Spirit of Atlanta,MP,World Class,7,0.2647,0.3218,0.1235,0.1553,-0.0396,0.5691,0.4044,0.7143,1.7047,"2019,2023,2025"
judge_corps_caption,g-howarth-1,Gifford Howarth,001j000000iwxafaa1,The Cavaliers,MP,World Class,8,0.2468,0.4448,0.1234,0.0603,0.1286,0.3649,0.2468,1,4.0924,"2013,2015,2016,2017,2023,2024"
judge_corps_caption,k-weirich-1,Kyle Weirich,001j0000012tpxmaa2,Shadow,MA,Open Class,6,-0.2878,0.5397,-0.1233,0.4932,-1.2544,0.6788,1.0113,0.3333,-0.5836,"2017,2018,2019"
judge_corps_caption,j-davila-1,Julie Davila,001j000000i6kfgaan,The Cadets,MA,World Class,7,-0.2642,-0.4463,-0.1233,0.7275,-1.6901,1.1617,1.0314,0.8571,-0.3631,"2018,2019,2023"
judge_corps_caption,b-fabrizio-1,Beth Fabrizio,001j000000iwx93aad,Seattle Cascades,MB,World Class,5,-0.3204,-0.2399,-0.1232,0.6421,-1.5789,0.9381,1.0313,0.6,-0.4989,"2013,2017,2023,2024"
judge_corps_caption,g-fugett-1,Glenn Fugett,001j000000i6kfgaan,The Cadets,MA,World Class,5,-0.3204,-0.8397,-0.1232,1.0762,-2.4297,1.7889,1.5254,0.8,-0.2977,"2015,2018,2023"
judge_corps_caption,m-mcgahey-1,Mark McGahey,001j000000iwx9waad,Jersey Surf,MB,World Class,5,0.3202,-0.1059,0.1231,0.2076,-0.0867,0.727,0.413,0.8,1.5424,"2013,2014,2015,2016"
judge_corps_caption,d-torchia-1,Debbie Torchia,001j000000i6kfgaan,The Cadets,VA,World Class,15,-0.1885,-0.0963,-0.1229,0.3104,-0.797,0.42,0.5659,0.4667,-0.6072,"2013,2014,2015,2016,2017,2018,2019,2022"
judge_corps_caption,c-moss-1,Chris Moss,001j000000iwx9saad,Guardians,VP,Open Class,7,-0.2633,-0.2484,-0.1229,0.3545,-0.958,0.4315,0.6363,0.7143,-0.7427,"2015,2016,2018,2022"
judge_corps_caption,m-leitzke-1,Mike Leitzke,001j000000iwx9uaad,Impulse,MP,Open Class,9,-0.2322,-0.1735,-0.1229,0.3272,-0.8735,0.4092,0.7077,0.5556,-0.7095,"2016,2017,2018,2022,2025"
judge_corps_caption,m-stone-1,Michael Stone,001j000000iwxadaa1,Spirit of Atlanta,CG,World Class,5,0.3193,0.2933,0.1228,0.1765,-0.0266,0.6651,0.4603,0.8,1.8092,"2014,2016,2017"
judge_corps_caption,b-mascaro-1,Bret Mascaro,001j000000h3xrnaav,Phantom Regiment,VA,World Class,11,0.2119,0.5338,0.1227,0.0995,0.0168,0.407,0.3056,0.8182,2.1283,"2013,2014,2015,2016,2017,2019,2022,2023"
judge_corps_caption,b-mascaro-1,Bret Mascaro,001j000000iwx93aad,Seattle Cascades,VP,World Class,6,0.2862,0.1126,0.1227,0.1105,0.0696,0.5029,0.3269,0.8333,2.5894,"2014,2016,2023"
judge_corps_caption,k-kuhn-1,Kim Kuhn,001j000000iwx98aad,Colts,CG,World Class,5,-0.319,-0.9152,-0.1227,0.8721,-2.0283,1.3904,1.452,0.4,-0.3658,"2016,2018,2019,2023"
judge_corps_caption,f-miller-1,Frank Miller,001j000000iwwssaal,Boston Crusaders,VA,World Class,10,-0.2206,0.0592,-0.1226,0.1895,-0.5921,0.1508,0.3331,0.3,-1.1641,"2013,2014,2015,2016"
judge_corps_caption,p-mcgarr-1,Paul McGarr,001j000000iwwssaal,Boston Crusaders,MB,World Class,26,-0.1601,-0.1616,-0.1225,0.294,-0.7363,0.4161,0.8085,0.7692,-0.5447,"2013,2014,2015,2016,2017,2018,2019,2022,2023,2024,2025"
judge_corps_caption,j-pipitone-1,JJ Pipitone,001j000000i6lenaa3,Madison Scouts,MP,World Class,5,0.3185,0.4723,0.1225,0.1387,0.0466,0.5904,0.3426,0.8,2.2956,"2013,2015"
judge_corps_caption,a-dunn-1,Al Dunn,001j000000i6i9saav,Blue Devils,MP,World Class,15,0.1879,0.3788,0.1225,0.0652,0.0602,0.3156,0.2149,0.8,2.883,"2014,2015,2016,2017,2019"
judge_corps_caption,h-nguyen-1,Hieu Nguyen,001j000000i6lenaa3,Madison Scouts,CG,World Class,11,0.2115,0.3289,0.1224,0.1365,-0.056,0.479,0.3888,0.7273,1.5493,"2015,2017,2018,2019,2022"
judge_corps_caption,m-anderson-1,Mike Anderson,001j000000iwxafaa1,The Cavaliers,GE1,World Class,11,0.2112,0.5373,0.1223,0.0514,0.1104,0.312,0.2154,0.9091,4.1084,"2014,2015,2018,2019"
judge_corps_caption,j-brooks-1,Jeff Brooks,001j000000iwx9aaat,Crossmen,MP,World Class,14,-0.1922,0.1256,-0.1223,0.4019,-0.9799,0.5956,1.1467,0.6429,-0.4782,"2018,2019,2022,2023,2024,2025"
judge_corps_caption,l-carlson-1,Lee Carlson,001j000000iwxaeaa1,The Academy,CG,World Class,6,0.2852,0.3661,0.1222,0.1524,-0.0134,0.5838,0.3713,0.6667,1.8722,"2013,2014"
judge_corps_caption,a-combites-1,Andy Combites,001j000000iwxafaa1,The Cavaliers,VP,World Class,5,-0.3177,-0.4002,-0.1222,0.6846,-1.6596,1.0242,0.9455,0.6,-0.464,"2016,2018,2022"
judge_corps_caption,d-padilla-1,Damon Padilla,001j000000iwwssaal,Boston Crusaders,GE1,World Class,8,-0.2443,-0.1139,-0.1222,0.35,-0.9303,0.4417,0.5291,0.625,-0.6981,"2022,2023,2024,2025"
judge_corps_caption,d-carbone-1,Dave Carbone,001j000000h3xrnaav,Phantom Regiment,MA,World Class,22,0.1665,0.3261,0.1221,0.0569,0.055,0.2779,0.2485,0.8182,2.9277,"2013,2014,2015,2016,2017,2022,2023,2024,2025"
judge_corps_caption,p-furnari-1,Peter Furnari,001j000000iwxaaaa1,Raiders,MA,Open Class,5,-0.3175,0.1699,-0.1221,0.5844,-1.4629,0.828,0.8435,0.6,-0.5432,"2018,2025"
judge_corps_caption,c-moss-1,Chris Moss,001j000000iwxa0aal,Legends,VA,Open Class,5,-0.317,-0.4122,-0.1219,0.4857,-1.2689,0.6349,0.8957,0.4,-0.6527,"2013,2014,2017,2018"
judge_corps_caption,c-raichle-1,Chris Raichle,001j000000iwxa8aal,Pioneer,CG,World Class,6,0.2844,0.4688,0.1219,0.1159,0.0573,0.5115,0.3287,0.8333,2.4546,"2016,2017,2018"
judge_corps_caption,r-solomon-1,Robert Solomon,001j000000i6jmbaaf,Blue Devils B,CG,Open Class,9,0.23,-0.0197,0.1218,0.3846,-0.5238,0.9838,0.9419,0.6667,0.598,"2017,2018,2019,2022,2023,2024"
judge_corps_caption,k-weirich-1,Kyle Weirich,001j000000iwxa2aal,Louisiana Stars,MA,Open Class,9,-0.23,0.4647,-0.1218,0.274,-0.767,0.3069,0.6506,0.3333,-0.8396,"2018,2019,2022"
judge_corps_caption,c-hestin-1,Chris Hestin,001j000000iwx9aaat,Crossmen,GE2,World Class,6,-0.2839,-0.1341,-0.1217,0.8579,-1.9653,1.3975,1.215,0.8333,-0.3309,"2017,2018,2022"
judge_corps_caption,b-mascaro-1,Bret Mascaro,001j000000iwx91aad,Carolina Crown,VA,World Class,16,0.1824,0.5131,0.1216,0.0841,0.0175,0.3473,0.3339,0.8125,2.1683,"2013,2014,2015,2016,2017,2022,2023"
judge_corps_caption,k-miller-1,Kyle Miller,001j000000iwxa7aal,Pacific Crest,VP,World Class,9,-0.2296,-0.224,-0.1216,0.7224,-1.6455,1.1863,1.0549,0.7778,-0.3178,"2013,2015,2016,2017,2022,2023,2025"
judge_corps_caption,j-kennedy-1,Jay Kennedy,001j000000iwxabaa1,Southwind,MA,Open Class,5,0.316,0.3137,0.1216,0.2671,-0.2074,0.8395,0.489,0.6,1.1833,"2015,2019,2022"
judge_corps_caption,a-lo-1,Albert Lo,001j000000h3xrnaav,Phantom Regiment,MB,World Class,12,-0.2026,-0.0898,-0.1215,0.4557,-1.0957,0.6906,0.7316,0.5833,-0.4445,"2013,2014,2015,2018,2019,2022"
judge_corps_caption,b-mascaro-1,Bret Mascaro,001j000000iwxaeaa1,The Academy,VA,World Class,13,0.1963,0.5123,0.1215,0.0913,0.0173,0.3753,0.3195,0.7692,2.15,"2013,2014,2015,2016,2017,2018"
judge_corps_caption,w-chumley-1,William Chumley,001j000000h3xwcaav,Santa Clara Vanguard,VP,World Class,13,-0.1961,-0.2416,-0.1214,0.4643,-1.1061,0.7138,1.02,0.7692,-0.4224,"2014,2017,2018,2019,2022,2024,2025"
judge_corps_caption,t-fox-1,Todd Fox,001j000000iwwsraal,Bluecoats,MP,World Class,7,-0.2596,0.1066,-0.1211,0.3144,-0.8757,0.3566,0.55,0.7143,-0.8257,"2013,2016,2019,2022"
judge_corps_caption,m-kelly-1,Mickey Kelly,001j000000iwwsoaal,Blue Knights,GE1,World Class,16,-0.1814,-0.2659,-0.1209,0.4518,-1.0669,0.7042,0.8853,0.6875,-0.4014,"2013,2014,2015,2016,2017,2018,2019"
judge_corps_caption,g-oliviero-1,George Oliviero,001j000000iwxajaa1,Troopers,VA,World Class,16,0.1814,0.0846,0.1209,0.201,-0.2126,0.5755,0.644,0.6875,0.9024,"2013,2014,2016,2018,2019,2022,2023,2024,2025"
judge_corps_caption,l-carlson-1,Lee Carlson,001j000000i6i9saav,Blue Devils,VA,World Class,5,0.314,0.0053,0.1208,0.7538,-1.1634,1.7913,1.2993,0.8,0.4165,"2013,2014,2016"
judge_corps_caption,a-cook-1,Andrew Cook,001j000000iwxa8aal,Pioneer,MB,World Class,7,0.2589,0.1148,0.1208,0.4341,-0.592,1.1097,0.8825,0.7143,0.5964,"2013,2015,2017,2018"
judge_corps_caption,j-webb-1,Jay Webb,001j000000iwx93aad,Seattle Cascades,MA,World Class,5,-0.3141,-0.3778,-0.1208,0.5749,-1.4409,0.8127,0.8484,0.4,-0.5463,"2018,2023,2024"
judge_corps_caption,k-miller-1,Kyle Miller,001j000000h3xrnaav,Phantom Regiment,GE1,World Class,21,0.1663,0.2401,0.1204,0.0674,0.0342,0.2983,0.2434,0.7619,2.4678,"2013,2014,2015,2017,2018,2019,2022,2023,2024,2025"
judge_corps_caption,j-brooks-1,Jeff Brooks,001j000000iwwsraal,Bluecoats,MP,World Class,19,-0.1711,0.1552,-0.1204,0.2156,-0.5937,0.2515,0.6513,0.7368,-0.7934,"2018,2019,2022,2023,2024,2025"
judge_corps_caption,j-gilley-1,Jackie Gilley,001j000000iwxa0aal,Legends,GE1,Open Class,5,0.3128,1.0257,0.1203,0.2286,-0.1353,0.7609,0.4117,0.8,1.3681,"2013,2015,2019"
judge_corps_caption,m-davis-1,Mike Davis,001j000000h3xrnaav,Phantom Regiment,MP,World Class,15,0.1844,0.3921,0.1203,0.0674,0.0523,0.3166,0.2673,0.8667,2.735,"2016,2017,2018,2019,2022,2024,2025"
judge_corps_caption,g-miller-1,Gerry Miller,001j000000iwx98aad,Colts,GE2,World Class,9,0.2273,0.4421,0.1203,0.1404,-0.0478,0.5024,0.3574,0.5556,1.6194,"2018,2019,2022,2024,2025"
judge_corps_caption,d-davis-1,Darrin Davis,001j000000iwxa5aal,Music City,MA,World Class,10,-0.2165,-0.1498,-0.1203,0.2474,-0.7014,0.2684,0.3665,0.5,-0.8752,"2018,2019,2024,2025"
judge_corps_caption,d-carbone-1,Dave Carbone,001j000000h3xrnaav,Phantom Regiment,GE2,World Class,6,0.2803,0.2909,0.1201,0.1313,0.023,0.5375,0.2857,0.8333,2.135,"2013,2014,2015,2018,2023"
judge_corps_caption,c-phillips-1,Chester Phillips,001j000000iwxa5aal,Music City,MB,Open Class,14,0.1888,0.2797,0.1201,0.2622,-0.3251,0.7026,0.8168,0.5,0.72,"2013,2016,2017,2018,2019,2022,2023,2024"
judge_corps_caption,h-bassett-1,Helen Bassett,001j000000iwxaeaa1,The Academy,VP,World Class,5,0.3123,0.5844,0.1201,0.2704,-0.2176,0.8423,0.4782,0.8,1.1552,"2015,2016,2017,2018"
judge_corps_caption,m-thompson-1,Michael Thompson,001j000000iwwsraal,Bluecoats,CG,World Class,11,-0.2073,0.0372,-0.12,0.2074,-0.6138,0.1992,0.5245,0.3636,-0.9995,"2013,2016,2017,2018,2019,2024,2025"
judge_corps_caption,c-guard-1,Color Guard,001j000000iwx97aad,Colt Cadets,VP,Open Class,10,-0.216,-0.5989,-0.12,0.585,-1.3627,0.9307,1.5229,0.5,-0.3692,"2014,2015,2016,2017,2018,2019"
judge_corps_caption,g-fugett-1,Glenn Fugett,001j000000iwxa7aal,Pacific Crest,MA,World Class,8,-0.2395,-0.7475,-0.1198,0.5236,-1.2659,0.7868,1.1723,0.625,-0.4575,"2014,2015,2017,2022,2023,2024"
judge_corps_caption,r-solomon-1,Robert Solomon,001j000000iwxa0aal,Legends,VP,Open Class,10,-0.2156,-0.621,-0.1198,0.1985,-0.6047,0.1735,0.5059,0.4,-1.0859,"2014,2015,2016,2019,2022"
judge_corps_caption,m-davis-1,Mike Davis,001j000000iwxadaa1,Spirit of Atlanta,MP,World Class,11,-0.2067,0.0015,-0.1197,0.1956,-0.59,0.1766,0.4823,0.4545,-1.0568,"2013,2014,2018,2019,2023,2024,2025"
judge_corps_caption,c-romanowski-1,Chris Romanowski,001j000000iwx9oaad,Genesis,MA,Open Class,13,-0.1932,0.0035,-0.1196,0.2738,-0.7298,0.3434,0.6825,0.4615,-0.7057,"2013,2016,2018,2019,2023,2024,2025"
judge_corps_caption,n-jones-1,Nola Jones,001j000000iwxadaa1,Spirit of Atlanta,MA,World Class,6,-0.2787,-0.7907,-0.1195,0.4095,-1.0813,0.5238,0.818,0.3333,-0.6807,"2013,2015,2016,2018,2023"
judge_corps_caption,m-gray-1,Michael Gray,001j000000i6kfgaan,The Cadets,GE1,World Class,13,0.193,0.2905,0.1195,0.0638,0.0679,0.3181,0.2432,0.7692,3.023,"2016,2017,2018,2019"
judge_corps_caption,k-giese-1,Ken Giese,001j000000iwxa7aal,Pacific Crest,VA,World Class,17,0.1756,0.4211,0.1194,0.2337,-0.2824,0.6336,0.702,0.7647,0.7514,"2013,2014,2015,2016,2017,2018,2019"
judge_corps_caption,j-davila-1,Julie Davila,001j000000iwwsoaal,Blue Knights,MA,World Class,11,-0.2063,-0.3795,-0.1194,0.3038,-0.8017,0.389,0.6771,0.6364,-0.6792,"2018,2019,2022,2025"
judge_corps_caption,m-turner-1,Michael Turner,001j000000iwxa3aal,Mandarins,GE1,World Class,6,-0.278,-0.2128,-0.1192,0.4437,-1.1477,0.5917,0.7935,0.6667,-0.6265,"2013,2014,2015,2017,2018,2023"
judge_corps_caption,g-miller-1,Gerry Miller,001j000000h3xrnaav,Phantom Regiment,GE2,World Class,11,0.2058,0.4125,0.1192,0.1134,-0.0165,0.4282,0.3265,0.5455,1.8143,"2018,2019,2022,2024,2025"
